AÑO;SEMANA;BLOQUE;CAMA;CAMAS SEMBRADAS BLOQUE;NO. HALLAZGOS;NO. PLANTAS;EDAD;ETAPA FENOLÓGICA;% INCIDENCIA;CUADRO;LINEA;VARIEDAD
2025;4;21;39A;88;215;2;9;FLOR;2,3%;TODOS;TODAS;TOP DOLLAR
2025;4;47;17B;126;4;4;10;FLOR;3,2%;7,8,9;25,26,7,3;CALAFURIA SUNNY
2025;4;21;06A;88;1;1;9;FLOR;1,1%;10;6;CRESTA PURPLE
2025;4;21;44A;88;345;2;9;FLOR;2,3%;TODOS;TODAS;TOP DOLLAR
2025;4;33;01A;96;12;5;11;FLOR;5,2%;6;12,14;WHATSAPP
2025;4;12;07B;192;1;1;11;FLOR;0,5%;8;4;ANASTASIA SUNNY
2025;4;12;08B;192;11;8;11;FLOR;4,2%;9,8;4,9;ANASTASIA SUNNY
2025;4;44;;80;;;;VEGETATIVO;0,0%;;;
2025;4;46;;48;;;;VEGETATIVO;0,0%;;;
2025;4;49;;84;;;;VEGETATIVO;0,0%;;;
2025;4;21;41A;88;12;12;9;FLOR;13,6%;3,5;7,3,4,5;TOP DOLLAR
2025;4;12;04B;192;3;3;11;FLOR;1,6%;9;7,13,17;ANASTASIA SUNNY
2025;4;12;05B;192;3;3;11;FLOR;1,6%;5,9;11,2,16;ANASTASIA SUNNY
2025;4;33;21A;96;3;3;10;FLOR;3,1%;1,2;18,13,15;ALMA
2025;4;33;26A;96;1;1;10;FLOR;1,0%;9;15;CRESTA PURPLE
2025;4;33;01A;96;4;4;10;FLOR;4,2%;2,3,4;7,6,12;WHATSAPP
2025;4;12;06B;192;2;2;11;FLOR;1,0%;9,11;9,1;ANASTASIA SUNNY
2025;4;33;02A;96;1;1;10;FLOR;1,0%;4;15;WHATSAPP
2025;4;12;07B;192;2;1;11;FLOR;0,5%;9;3;ANASTASIA SUNNY
2025;4;12;08B;192;3;3;11;FLOR;1,6%;8,5;19,20,16;ANASTASIA SUNNY
2025;4;33;03A;96;3;2;10;FLOR;2,1%;7,6;18,12;WHATSAPP
2025;4;12;09B;192;2;2;11;FLOR;1,0%;3,2;,10,20;ANASTASIA SUNNY
2025;4;33;04A;96;2;1;10;FLOR;1,0%;6;2;WHATSAPP
2025;4;21;37A;88;1;1;9;FLOR;1,1%;6;16;ALMA
2025;5;28;15A;140;1;1;8;FLOR;0,7%;5;17;CELEBRATE
2025;5;28;35B;140;2;2;8;FLOR;1,4%;8;15,16;TOP DOLLAR
2025;5;48;17A;171;2;2;9;FLOR;1,2%;8,9;14,8;TOP DOLLAR
2025;5;28;36B;140;1;1;8;FLOR;0,7%;8;11;TOP DOLLAR
2025;5;48;19A;171;4;2;9;FLOR;1,2%;,1,7;,12,1;ALMA
2025;5;48;20A;171;1;1;9;FLOR;0,6%;3;10;ALMA
2025;5;48;24A;171;7;6;9;FLOR;3,5%;,3,8;15,4,1,12,17;ALMA
2025;5;1;;96;;;;VEGETATIVO;0,0%;;;
2025;5;5;;72;;;;VEGETATIVO;0,0%;;;
2025;5;6;;115;;;;VEGETATIVO;0,0%;;;
2025;5;8;;152;;;;VEGETATIVO;0,0%;;;
2025;5;48;16A;171;3;3;9;FLOR;1,8%;5;3;TOP DOLLAR
2025;5;48;17A;171;3;3;9;FLOR;1,8%;5;3;TOP DOLLAR
2025;5;48;19A;171;1;1;9;FLOR;0,6%;9;11;ALMA
2025;5;28;03B;140;19;17;7;DESBOTON;12,1%;3, 4, 5, 6, 8, 9,10, 5;4, 10, 11, 3, 9, 19,20, 7, 15, 3;DELIROCK PINK
2025;5;9;;160;;;;VEGETATIVO;0,0%;;;
2025;5;11;;180;;;;VEGETATIVO;0,0%;;;
2025;5;18;;96;;;;VEGETATIVO;0,0%;;;
2025;5;27;;88;;;;VEGETATIVO;0,0%;;;
2025;5;37;32B;96;3;3;11;FLOR;3,1%;6;12;ANASTASIA DARK GREEN
2025;5;48;56B;171;1;1;10;FLOR;0,6%;3;2;TOP DOLLAR
2025;5;37;28A;96;4;3;11;FLOR;3,1%;9;4,12;ANASTASIA DARK GREEN
2025;5;28;36B;140;1;1;8;FLOR;0,7%;7;9;TOP DOLLAR
2025;5;37;41B;96;2;2;12;FLOR;2,1%;5;15;ANASTASIA DARK GREEN
2025;5;37;42B;96;3;2;12;FLOR;2,1%;5;15;ANASTASIA DARK GREEN
2025;5;48;56B;171;1;1;10;FLOR;0,6%;3;2;TOP DOLLAR
2025;5;48;44A;171;2;1;10;FLOR;0,6%;9;9;TOP DOLLAR
2025;5;21;23A;88;1;1;10;FLOR;1,1%;4;11;TEQUILA SUNRISE
2025;5;48;20A;171;1;1;9;FLOR;0,6%;3;4;ALMA
2025;5;48;16A;171;2;2;9;FLOR;1,2%;,7,11;4,5;SHORTCAKE
2025;5;48;17A;171;5;4;9;FLOR;2,3%;3,4,9,;15,5,20,;TOP DOLLAR
2025;5;48;18A;171;4;4;9;FLOR;2,3%;9,4,;19,16,;TOP DOLLAR
2025;5;48;22A;171;9;2;9;FLOR;1,2%;11,1,;2,3;TOP DOLLAR
2025;5;48;23A;171;1;1;9;FLOR;0,6%;7;10;TOP DOLLAR
2025;5;31;;96;;;;VEGETATIVO;0,0%;;;
2025;5;32;;48;;;;VEGETATIVO;0,0%;;;
2025;5;33;;96;;;;VEGETATIVO;0,0%;;;
2025;5;49;09A;84;1;1;9;FLOR;1,2%;8;9;TOP DOLLAR
2025;5;48;18B;171;1;1;8;FLOR;0,6%;9;12;CELEBRATE
2025;5;28;36B;140;1;1;9;FLOR;0,7%;7;16;TOP DOLLAR
2025;5;35;25A;80;1;1;5;VEGETATIVO;1,3%;2;3;ANASTASIA DARK GREEN
2025;5;28;13A;140;2;2;9;FLOR;1,4%;2;4;CELEBRATE
2025;5;28;02A;140;2;2;7;DESBOTON;1,4%;4,7,;2,8,;BRAZILIAN
2025;5;28;14A;140;1;1;9;FLOR;0,7%;7;7;CELEBRATE
2025;5;28;03A;140;1;1;7;DESBOTON;0,7%;11;12;DELIROCK
2025;5;28;16B;140;1;1;7;DESBOTON;0,7%;5;10;CELEBRATE
2025;5;28;16A;140;1;1;9;FLOR;0,7%;6;3;CELEBRATE
2025;5;28;17A;140;1;1;9;FLOR;0,7%;6;4;CELEBRATE
2025;5;28;18B;140;1;1;7;DESBOTON;0,7%;3;2;CELEBRATE
2025;5;28;23B;140;1;1;8;FLOR;0,7%;5;16;CHAMPAGNE YELLOW
2025;5;28;45B;140;1;1;8;FLOR;0,7%;7;5;CRESTA PURPLE
2025;5;28;24B;140;2;2;8;FLOR;1,4%;2,5;6,13;CHAMPAGNE YELLOW
2025;5;28;19B;140;2;2;7;DESBOTON;1,4%;3,4;14,5;CELEBRATE
2025;5;34;;76;;;;VEGETATIVO;0,0%;;;
2025;5;41;;80;;;;VEGETATIVO;0,0%;;;
2025;5;42;;76;;;;VEGETATIVO;0,0%;;;
2025;5;48;24A;171;1;1;9;FLOR;0,6%;8;12;ALMA
2025;5;28;20B;140;2;2;7;DESBOTON;1,4%;3,6;15,13;CELEBRATE
2025;5;28;62A;140;1;1;8;FLOR;0,7%;11;33;MAISY
2025;5;28;19A;140;1;1;9;FLOR;0,7%;4;5;CELEBRATE
2025;5;48;22A;171;1;1;9;FLOR;0,6%;8;15;TOP DOLLAR
2025;5;16;33A;136;1;1;7;DESBOTON;0,7%;7;17;ZIPPO
2025;5;37;31B;96;1;1;11;FLOR;1,0%;0;0;ANASTASIA DARK GREEN
2025;5;19;45A;96;1;1;3;VEGETATIVO;1,0%;11;25;ALMA
2025;5;44;;80;;;;VEGETATIVO;0,0%;;;
2025;5;47;;126;;;;VEGETATIVO;0,0%;;;
2025;6;16;33B;136;1;1;8;FLOR;0,7%;4;10;ALMA
2025;6;16;33B;136;1;1;8;FLOR;0,7%;5;16;ALMA
2025;6;16;55B;136;1;1;7;DESBOTON;0,7%;5;5;SHORTCAKE
2025;6;16;31B;136;1;1;8;FLOR;0,7%;11;5;ALMA
2025;6;28;53B;140;1;1;10;FLOR;0,7%;2;20;ALMA
2025;6;28;54B;140;1;1;10;FLOR;0,7%;2;1;ALMA
2025;6;1;;96;;;;VEGETATIVO;0,0%;;;
2025;6;2;;104;;;;VEGETATIVO;0,0%;;;
2025;6;5;;72;;;;VEGETATIVO;0,0%;;;
2025;6;6;;115;;;;VEGETATIVO;0,0%;;;
2025;6;48;22A;171;59;15;11;FLOR;8,8%;6,7;0;ALMA
2025;6;48;100B;171;1;1;9;FLOR;0,6%;11;9;MAISY
2025;6;48;99B;171;1;1;9;FLOR;0,6%;11;8;PAINTBALL SUNNY
2025;6;48;92B;171;30;30;10;FLOR;17,5%;2,3,8,9,10,11;;RASPBERRY BRULEE
2025;6;48;93B;171;35;35;10;FLOR;20,5%;9,10,11;11,17,15,167,8,9.10,15,5,11;RASPBERRY BRULEE
2025;6;48;94B;171;1;1;10;FLOR;0,6%;11;11;WHATSAPP
2025;6;16;31B;136;1;1;8;FLOR;0,7%;11;5;ALMA
2025;6;48;90B;171;3;3;11;FLOR;1,8%;6,9;5, 8;CRESTA PURPLE
2025;6;48;48A;171;30;30;11;FLOR;17,5%;7;10, 16, 17;MAISY
2025;6;48;49A;171;4;4;11;FLOR;2,3%;7, 8;4,7, 19;MAISY
2025;6;48;50A;171;8;8;11;FLOR;4,7%;8;8, 9;MAISY
2025;6;8;;152;;;;VEGETATIVO;0,0%;;;
2025;6;9;;160;;;;VEGETATIVO;0,0%;;;
2025;6;14;;212;;;;VEGETATIVO;0,0%;;;
2025;6;17;;96;;;;VEGETATIVO;0,0%;;;
2025;6;18;;96;;;;VEGETATIVO;0,0%;;;
2025;6;16;35B;136;30;30;8;FLOR;22,1%;5;10 A 18;ALMA
2025;6;42;33A;76;1;1;4;VEGETATIVO;1,3%;1;9;TOPSPIN
2025;6;16;36B;136;2;2;8;FLOR;1,5%;2, 3;4, 18;ALMA
2025;6;48;17A;171;2;1;11;FLOR;0,6%;4;10;TOP DOLLAR
2025;6;48;26A;171;1;1;10;FLOR;0,6%;6;12;CHAMPAGNE YELLOW
2025;6;16;33B;136;2;2;8;FLOR;1,5%;1,4;7,1;ALMA
2025;6;48;16A;171;1;1;11;FLOR;0,6%;3;13;SHORTCAKE
2025;6;22;;128;;;;VEGETATIVO;0,0%;;;
2025;6;23;;96;;;;VEGETATIVO;0,0%;;;
2025;6;24;;96;;;;VEGETATIVO;0,0%;;;
2025;6;29;;96;;;;VEGETATIVO;0,0%;;;
2025;6;28;23A;140;1;1;13;FLOR;0,7%;0;0;CELEBRATE
2025;6;28;43A;140;3;3;9;FLOR;2,1%;8;7,16,17;ZUMBA
2025;6;28;44A;140;1;1;9;FLOR;0,7%;10;10;ZUMBA
2025;6;16;36B;136;1;1;8;FLOR;0,7%;4;4;ALMA
2025;6;32;14B;48;1;1;11;FLOR;2,1%;4;16;ANASTASIA DARK GREEN
2025;6;30;;96;;;;VEGETATIVO;0,0%;;;
2025;6;31;;96;;;;VEGETATIVO;0,0%;;;
2025;6;34;;76;;;;VEGETATIVO;0,0%;;;
2025;6;35;;80;;;;VEGETATIVO;0,0%;;;
2025;6;41;;80;;;;VEGETATIVO;0,0%;;;
2025;6;49;;84;;;;VEGETATIVO;0,0%;;;
2025;7;1;;96;;;;VEGETATIVO;0,0%;;;
2025;7;2;;104;;;;VEGETATIVO;0,0%;;;
2025;7;5;;72;;;;VEGETATIVO;0,0%;;;
2025;7;6;;115;;;;VEGETATIVO;0,0%;;;
2025;7;7;;132;;;;VEGETATIVO;0,0%;;;
2025;7;42;33A;76;1;1;7;DESBOTON;1,3%;4;10;TOPSPIN
2025;7;16;36B;136;2;2;8;FLOR;1,5%;5;5, 8;ALMA
2025;7;41;03A;80;1;1;7;DESBOTON;1,3%;5;12;TOP DOLLAR
2025;7;8;;152;;;;VEGETATIVO;0,0%;;;
2025;7;9;;160;;;;VEGETATIVO;0,0%;;;
2025;7;13;;200;;;;VEGETATIVO;0,0%;;;
2025;7;14;;212;;;;VEGETATIVO;0,0%;;;
2025;7;17;;96;;;;VEGETATIVO;0,0%;;;
2025;7;18;;96;;;;VEGETATIVO;0,0%;;;
2025;7;19;45A;96;9;6;9;FLOR;6,3%;11,9;15,18,22,24;ALMA
2025;7;16;33B;136;1;1;7;DESBOTON;0,7%;4;6;ALMA
2025;7;21;;88;;;;VEGETATIVO;0,0%;;;
2025;7;25;;96;;;;VEGETATIVO;0,0%;;;
2025;7;29;;96;;;;VEGETATIVO;0,0%;;;
2025;7;30;;96;;;;VEGETATIVO;0,0%;;;
2025;7;28;57B;140;70;6;10;FLOR;4,3%;1,2;24,2;ALMA
2025;7;31;;96;;;;VEGETATIVO;0,0%;;;
2025;7;37;;96;;;;VEGETATIVO;0,0%;;;
2025;7;38;;96;;;;VEGETATIVO;0,0%;;;
2025;7;43;;64;;;;VEGETATIVO;0,0%;;;
2025;7;44;;80;;;;VEGETATIVO;0,0%;;;
2025;7;50;;96;;;;VEGETATIVO;0,0%;;;
2025;8;46;05A;48;1;1;1;VEGETATIVO;2,1%;3;11;CELEBRATE
2025;8;2;;104;;;;VEGETATIVO;0,0%;;;
2025;8;5;;72;;;;VEGETATIVO;0,0%;;;
2025;8;6;;115;;;;VEGETATIVO;0,0%;;;
2025;8;7;;132;;;;VEGETATIVO;0,0%;;;
2025;8;9;;160;;;;VEGETATIVO;0,0%;;;
2025;8;35;25A;80;2;2;7;DESBOTON;2,5%;7,2;14,6;ANASTASIA DARK GREEN
2025;8;10;;172;;;;VEGETATIVO;0,0%;;;
2025;8;11;;180;;;;VEGETATIVO;0,0%;;;
2025;8;13;;200;;;;VEGETATIVO;0,0%;;;
2025;8;14;;212;;;;VEGETATIVO;0,0%;;;
2025;8;16;;136;;;;VEGETATIVO;0,0%;;;
2025;8;17;;96;;;;VEGETATIVO;0,0%;;;
2025;8;8;67A;152;1;1;9;FLOR;0,7%;2;13;MAISY
2025;8;42;26A;76;1;1;6;VEGETATIVO;1,3%;8,6;3,5;TOPSPIN
2025;8;28;05B;140;1;1;10;FLOR;0,7%;6;18;YOLANDA
2025;8;28;04B;140;57;2;10;FLOR;1,4%;4,7,8;2,4,13;CRESTA PURPLE
2025;8;28;03B;140;1;1;10;FLOR;0,7%;11;11;DELIROCK PINK
2025;8;18;;96;;;;VEGETATIVO;0,0%;;;
2025;8;20;;96;;;;VEGETATIVO;0,0%;;;
2025;8;21;;88;;;;VEGETATIVO;0,0%;;;
2025;8;22;;128;;;;VEGETATIVO;0,0%;;;
2025;8;23;;96;;;;VEGETATIVO;0,0%;;;
2025;8;8;68A;152;3;3;9;FLOR;2,0%;1,7;12,16;MAISY
2025;8;28;04B;140;100;50;12;FLOR;35,7%;2,3,4,5,7;8,13,14,6,4;CRESTA PURPLE
2025;8;28;03B;140;25;18;12;FLOR;12,9%;2,3,4,,5,8,9;8,14,13,10,15,10,12,18;DELIROCK PINK
2025;8;1;03B;96;69;49;7;DESBOTON;51,0%;6,11,10,5;3,7,13,6,12,18;TOPSPIN
2025;8;28;02A;140;4;4;12;FLOR;2,9%;3,6,11;9,18,17;ZUMBA
2025;8;24;;96;;;;VEGETATIVO;0,0%;;;
2025;8;25;;96;;;;VEGETATIVO;0,0%;;;
2025;8;26;;96;;;;VEGETATIVO;0,0%;;;
2025;8;27;;88;;;;VEGETATIVO;0,0%;;;
2025;8;29;;96;;;;VEGETATIVO;0,0%;;;
2025;8;28;05B;140;4;4;12;FLOR;2,9%;1,3,4,;4,5,10;MAISY
2025;8;28;02A;140;1;1;12;FLOR;0,7%;2;4;ZUMBA
2025;8;28;03B;140;4;3;12;FLOR;2,1%;3;15,6;DELIROCK PINK
2025;8;28;06B;140;1;1;12;FLOR;0,7%;7;6;CHAMPAGNE YELLOW
2025;8;41;04A;80;1;1;8;FLOR;1,3%;11;6;CHAMPAGNE YELLOW
2025;8;1;01B;96;31;31;7;DESBOTON;32,3%;3. 4. 5. 6.8.9.11;7. 7. 8. 18. 8.11.13.1.16.1.3.2;TOPSPIN
2025;8;1;02B;96;31;31;7;DESBOTON;32,3%; 1.2.3.4.5.7.9.; 3.1.15.4.3.12.16.3;TOPSPIN
2025;8;1;04B;96;18;9;7;DESBOTON;9,4%;4,6,10;10,11,4;TOPSPIN
2025;8;28;01B;140;5;4;12;FLOR;2,9%;1,3,5,9;2,5;RASPBERRY BRULEE
2025;8;28;01A;140;4;2;12;FLOR;1,4%;2,5;6,8;RASPBERRY BRULEE
2025;8;1;05B;96;7;6;7;DESBOTON;6,3%;3,9;2,2;TOPSPIN
2025;8;1;06B;96;25;17;7;DESBOTON;17,7%;2,4,6,11;16,3,2,4,11,6,11;TOPSPIN
2025;8;46;04A;48;1;1;8;FLOR;2,1%;5;7;VERONICA
2025;8;1;07B;96;12;9;7;DESBOTON;9,4%;2,8;7,2;TOPSPIN
2025;8;47;01A;126;1;1;0;VEGETATIVO;0,8%;0;0;CELEBRATE
2025;8;30;;96;;;;VEGETATIVO;0,0%;;;
2025;8;31;;96;;;;VEGETATIVO;0,0%;;;
2025;8;32;;48;;;;VEGETATIVO;0,0%;;;
2025;8;33;;96;;;;VEGETATIVO;0,0%;;;
2025;8;34;;76;;;;VEGETATIVO;0,0%;;;
2025;8;37;;96;;;;VEGETATIVO;0,0%;;;
2025;8;8;67A;152;2;2;9;FLOR;1,3%;2;17;MAISY
2025;8;28;01B;140;2;2;8;FLOR;1,4%;9,11;11,8;RASPBERRY BRULEE
2025;8;8;71A;152;1;1;9;FLOR;0,7%;6;2;SWEET DREAMS
2025;8;8;73A;152;3;3;8;FLOR;2,0%;5,3;12,10,6;CRESTA PURPLE
2025;8;8;60A;152;1;1;9;FLOR;0,7%;8;11;ALMA
2025;8;19;45A;96;1;1;6;VEGETATIVO;1,0%;9;7;ALMA
2025;8;8;75A;152;7;5;9;FLOR;3,3%; 1,3,8,9,11;4,2,3,5,5,4;CRESTA PURPLE
2025;8;38;;96;;;;VEGETATIVO;0,0%;;;
2025;8;43;;64;;;;VEGETATIVO;0,0%;;;
2025;8;44;;80;;;;VEGETATIVO;0,0%;;;
2025;8;45;;88;;;;VEGETATIVO;0,0%;;;
2025;8;48;;171;;;;VEGETATIVO;0,0%;;;
2025;8;49;;84;;;;VEGETATIVO;0,0%;;;
2025;8;50;;96;;;;VEGETATIVO;0,0%;;;
2025;9;19;45A;96;1;1;6;VEGETATIVO;1,0%;9;7;ALMA
2025;9;5;;72;;;;VEGETATIVO;0,0%;;;
2025;9;6;;115;;;;VEGETATIVO;0,0%;;;
2025;9;7;;132;;;;VEGETATIVO;0,0%;;;
2025;9;8;;152;;;;VEGETATIVO;0,0%;;;
2025;9;9;;160;;;;VEGETATIVO;0,0%;;;
2025;9;10;;172;;;;VEGETATIVO;0,0%;;;
2025;9;19;45A;96;1;1;7;DESBOTON;1,0%;10;9;ALMA
2025;9;11;;180;;;;VEGETATIVO;0,0%;;;
2025;9;13;;200;;;;VEGETATIVO;0,0%;;;
2025;9;14;;212;;;;VEGETATIVO;0,0%;;;
2025;9;16;;136;;;;VEGETATIVO;0,0%;;;
2025;9;17;;96;;;;VEGETATIVO;0,0%;;;
2025;9;18;;96;;;;VEGETATIVO;0,0%;;;
2025;9;19;45A;96;4;4;7;DESBOTON;4,2%;4,10,8;2,4,6;ALMA
2025;9;1;01B;96;28;28;9;FLOR;29,2%;"4;5;6;7;8;10";":15;16;17;18;14;;2;7;8;9;14;15;10;13;4;8;6;14;4";TOPSPIN
2025;9;1;02A;96;1;1;7;DESBOTON;1,0%;2;16;TOPSPIN
2025;9;2;48B;104;2;2;2;VEGETATIVO;1,9%;,1,10;,1,3;VERONICA
2025;9;1;02B;96;4;4;9;FLOR;4,2%;4,5;7,2;TOPSPIN
2025;9;1;04B;96;2;2;9;FLOR;2,1%;,3,9;5,6;TOPSPIN
2025;9;20;;96;;;;VEGETATIVO;0,0%;;;
2025;9;21;;88;;;;VEGETATIVO;0,0%;;;
2025;9;22;;128;;;;VEGETATIVO;0,0%;;;
2025;9;23;;96;;;;VEGETATIVO;0,0%;;;
2025;9;25;;96;;;;VEGETATIVO;0,0%;;;
2025;9;26;;96;;;;VEGETATIVO;0,0%;;;
2025;9;1;02A;96;1;1;7;DESBOTON;1,0%;3;6;TOPSPIN
2025;9;28;;140;;;;VEGETATIVO;0,0%;;;
2025;9;29;;96;;;;VEGETATIVO;0,0%;;;
2025;9;30;;96;;;;VEGETATIVO;0,0%;;;
2025;9;31;;96;;;;VEGETATIVO;0,0%;;;
2025;9;32;;48;;;;VEGETATIVO;0,0%;;;
2025;9;33;;96;;;;VEGETATIVO;0,0%;;;
2025;9;19;45A;96;1;1;7;DESBOTON;1,0%;10;4;ALMA
2025;9;1;01B;96;4;4;7;DESBOTON;4,2%;4,5,8;2,5,10;TOPSPIN
2025;9;1;02B;96;3;3;7;DESBOTON;3,1%;4,5,6;5,8,10;TOPSPIN
2025;9;1;03B;96;1;1;7;DESBOTON;1,0%;5;3;TOPSPIN
2025;9;27;29B;88;1;1;2;VEGETATIVO;1,1%;1;10;TOPSPIN
2025;9;1;03A;96;3;3;7;DESBOTON;3,1%;1,2,5;6,7,10;TOPSPIN
2025;9;1;02A;96;1;1;7;DESBOTON;1,0%;1;13;TOPSPIN
2025;9;34;;76;;;;VEGETATIVO;0,0%;;;
2025;9;35;;80;;;;VEGETATIVO;0,0%;;;
2025;9;37;;96;;;;VEGETATIVO;0,0%;;;
2025;9;38;;96;;;;VEGETATIVO;0,0%;;;
2025;9;41;;80;;;;VEGETATIVO;0,0%;;;
2025;9;42;;76;;;;VEGETATIVO;0,0%;;;
2025;9;43;;64;;;;VEGETATIVO;0,0%;;;
2025;9;44;;80;;;;VEGETATIVO;0,0%;;;
2025;9;45;;88;;;;VEGETATIVO;0,0%;;;
2025;9;46;;48;;;;VEGETATIVO;0,0%;;;
2025;9;47;;126;;;;VEGETATIVO;0,0%;;;
2025;9;48;;171;;;;VEGETATIVO;0,0%;;;
2025;9;49;;84;;;;VEGETATIVO;0,0%;;;
2025;9;50;;96;;;;VEGETATIVO;0,0%;;;
2025;10;1;01B;96;5;4;8;FLOR;4,2%;4,5,8;2,13;TOPSPIN
2025;10;1;02B;96;4;4;8;FLOR;4,2%;5,6;3,7;TOPSPIN
2025;10;1;03B;96;2;2;8;FLOR;2,1%;10,11;9,14;TOPSPIN
2025;10;1;04B;96;1;1;8;FLOR;1,0%;10;15;TOPSPIN
2025;10;1;02A;96;2;2;8;FLOR;2,1%;2,3;5,7;TOPSPIN
2025;10;50;23B;96;1;1;4;VEGETATIVO;1,0%;10;12;TOP DOLLAR
2025;10;5;;72;;;;VEGETATIVO;0,0%;;;
2025;10;6;;115;;;;VEGETATIVO;0,0%;;;
2025;10;7;;132;;;;VEGETATIVO;0,0%;;;
2025;10;9;;160;;;;VEGETATIVO;0,0%;;;
2025;10;10;;172;;;;VEGETATIVO;0,0%;;;
2025;10;11;;180;;;;VEGETATIVO;0,0%;;;
2025;10;13;;200;;;;VEGETATIVO;0,0%;;;
2025;10;14;;212;;;;VEGETATIVO;0,0%;;;
2025;10;17;;96;;;;VEGETATIVO;0,0%;;;
2025;10;18;;96;;;;VEGETATIVO;0,0%;;;
2025;10;20;;96;;;;VEGETATIVO;0,0%;;;
2025;10;21;;88;;;;VEGETATIVO;0,0%;;;
2025;10;25;;96;;;;VEGETATIVO;0,0%;;;
2025;10;26;;96;;;;VEGETATIVO;0,0%;;;
2025;10;27;;88;;;;VEGETATIVO;0,0%;;;
2025;10;46;42A;48;1;1;3;VEGETATIVO;2,1%;9;11;CRESTA PURPLE
2025;10;29;;96;;;;VEGETATIVO;0,0%;;;
2025;10;30;;96;;;;VEGETATIVO;0,0%;;;
2025;10;31;;96;;;;VEGETATIVO;0,0%;;;
2025;10;32;;48;;;;VEGETATIVO;0,0%;;;
2025;10;33;;96;;;;VEGETATIVO;0,0%;;;
2025;10;34;;76;;;;VEGETATIVO;0,0%;;;
2025;10;35;;80;;;;VEGETATIVO;0,0%;;;
2025;10;1;01B;96;1;1;8;FLOR;1,0%;8;8;TOPSPIN
2025;10;43;24B;64;1;1;4;VEGETATIVO;1,6%;4;8;TOPSPIN
2025;10;22;02A;128;1;1;11;FLOR;0,8%;11;;ANASTASIA SUNNY
2025;10;1;01B;96;10;10;10;FLOR;10,4%;1,2,3,4,5,7,8,9;;TOPSPIN
2025;10;44;23A;80;1;1;2;VEGETATIVO;1,3%;9;15;MAISY
2025;10;1;02B;96;2;2;10;FLOR;2,1%;4,7;;TOPSPIN
2025;10;1;01B;96;10;10;10;FLOR;10,4%;1,2,3,4,5,7,8,9;;TOPSPIN
2025;10;37;;96;;;;VEGETATIVO;0,0%;;;
2025;10;38;;96;;;;VEGETATIVO;0,0%;;;
2025;10;41;;80;;;;VEGETATIVO;0,0%;;;
2025;10;42;;76;;;;VEGETATIVO;0,0%;;;
2025;10;2;07A;104;7;7;2;VEGETATIVO;6,7%;4;6,9,12,15;ALMA
2025;10;19;45A;96;1;1;10;FLOR;1,0%;10;;ALMA
2025;10;45;;88;;;;VEGETATIVO;0,0%;;;
2025;10;47;;126;;;;VEGETATIVO;0,0%;;;
2025;10;48;;171;;;;VEGETATIVO;0,0%;;;
2025;10;49;;84;;;;VEGETATIVO;0,0%;;;
2025;11;1;01B;96;1;1;11;FLOR;1,0%;8;;TOPSPIN
2025;11;1;02B;96;4;3;11;FLOR;3,1%;1,4;;TOPSPIN
2025;11;1;03B;96;2;2;11;FLOR;2,1%;1,6;;TOPSPIN
2025;11;1;02A;96;27;12;11;FLOR;12,5%;2;;TOPSPIN
2025;11;44;23A;80;1;1;3;VEGETATIVO;1,3%;1;8;MAISY
2025;11;1;08B;96;1;1;10;FLOR;1,0%;4;;TOPSPIN
2025;11;1;01B;96;3;2;9;FLOR;2,1%;,4,6;,2,18;TOPSPIN
2025;11;1;02B;96;2;2;9;FLOR;2,1%;5;4;TOPSPIN
2025;11;46;46A;48;31;1;4;VEGETATIVO;2,1%;6,7,8;10,7;RASPBERRY BRULEE
2025;11;34;26A;76;1;1;10;FLOR;1,3%;7;5;ANASTASIA DARK GREEN
2025;11;31;47B;96;1;1;7;DESBOTON;1,0%;10;18;TOP DOLLAR
2025;12;1;03B;96;2;2;12;FLOR;2,1%;6,8;12,14;TOPSPIN
2025;12;1;06B;96;1;1;12;FLOR;1,0%;6;8;TOPSPIN
2025;12;1;03B;96;2;2;10;FLOR;2,1%;10,11;6,2;TOPSPIN
2025;12;2;08A;104;2;2;4;VEGETATIVO;1,9%;11;11;ALMA
2025;12;1;07B;96;1;1;10;FLOR;1,0%;2;13;TOPSPIN
2025;13;1;01B;96;14;13;10;FLOR;13,5%;3,4,5,7,8,9;16,11,9,14,5,3,2,6,14,13,12;TOPSPIN
2025;13;1;03B;96;1;1;10;FLOR;1,0%;4;9;TOPSPIN
2025;13;1;04B;96;2;1;10;FLOR;1,0%;6;14;TOPSPIN
2025;13;1;02A;96;2;2;10;FLOR;2,1%;3,11;10,1;TOPSPIN
2025;13;1;01A;96;1;1;11;FLOR;1,0%;6;6;TOPSPIN
2025;13;46;45A;48;1;1;6;VEGETATIVO;2,1%;5;19;CRESTA PURPLE
2025;14;20;47A;96;1;1;11;FLOR;1,0%;11;6;ANASTASIA SUNNY
2025;14;7;03A;132;1;1;10;FLOR;0,8%;5;3;TOPSPIN
2025;18;29;35B;96;1;1;1;VEGETATIVO;1,0%;9;17;ZIPPO
2025;18;14;32B;212;1;1;2;VEGETATIVO;0,5%;1;3;TOPSPIN
2025;19;10;10B;172;1;1;3;VEGETATIVO;0,6%;7;5;TOPSPIN
2025;19;10;05A;172;1;1;2;VEGETATIVO;0,6%;1;2;TOPSPIN
2025;19;4;40A;104;1;1;2;VEGETATIVO;1,0%;8;13;TOPSPIN
